<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
MALATH,20160223,13.4,13.6,13.15,13.46,1166298
MALATH,20160222,13.2,13.5,13.15,13.32,1948705
MALATH,20160221,12.6,13.35,12.5,13.09,4184666
SAUDIRE,20160225,5.6,5.6,5.5,5.5,410122
SAUDIRE,20160224,5.7,5.75,5.45,5.49,1068980
SAUDIRE,20160223,5.75,5.8,5.7,5.8,522441
SAUDIRE,20160222,5.55,5.95,5.55,5.7,1523938
SAUDIRE,20160221,5.45,5.55,5.45,5.54,590206
ALLIANZSF,20160225,34.4,35.1,34.1,34.4,178689
ALLIANZSF,20160224,34.4,35.5,34,34.13,180162
ALLIANZSF,20160223,35.2,35.2,34.3,34.75,202494
ALLIANZSF,20160222,33.5,36.2,33.1,35.14,429180
ALLIANZSF,20160221,33,33.7,32.6,33.48,153933
ASHIELD,20160225,20.95,21.9,20.95,21.33,630015
ASHIELD,20160224,21.2,21.4,20.7,20.83,633697
ASHIELD,20160223,21.7,21.85,21.05,21.56,551647
ASHIELD,20160222,21.25,21.75,21.25,21.56,603277
ASHIELD,20160221,20.4,21.2,20.4,20.97,541755
SABBTKFL,20160225,23.25,24.55,23.25,23.53,2940624
SABBTKFL,20160224,23.5,23.95,22.9,23.03,1074335
SABBTKFL,20160223,24.7,25.1,23.65,23.85,3975059
SABBTKFL,20160222,22.45,24.45,22.45,24.45,3797520
SABBTKFL,20160221,22.15,22.6,22,22.24,815700
SALAMA,20160225,9.35,9.45,9.2,9.26,622378
SALAMA,20160224,9.8,9.85,9.15,9.25,1472519
SALAMA,20160223,9.55,10.15,9.5,9.93,1488023
SALAMA,20160222,9.4,9.65,9.3,9.51,1141374
SALAMA,20160221,8.8,9.4,8.8,9.28,1468452
KAYAN,20160225,4.85,4.85,4.6,4.7,21068934
KAYAN,20160224,4.85,4.85,4.75,4.79,9138706
KAYAN,20160223,4.85,4.95,4.8,4.9,14483933
KAYAN,20160222,4.85,4.95,4.75,4.89,24678821
KAYAN,20160221,4.9,5.05,4.7,4.78,24001040
SAGRINSURANCE,20160225,26.5,27.3,26.2,26.78,2117586
SAGRINSURANCE,20160224,26.7,27.4,26.2,26.28,1759522
SAGRINSURANCE,20160223,26.4,27.5,25.7,26.97,2332704
SAGRINSURANCE,20160222,26.6,27.5,26,26.25,2139687
SAGRINSURANCE,20160221,24.95,26.4,24.75,26.05,2249767
SVCP,20160225,80.5,81,80,80.5,7779
SVCP,20160224,80.25,80.75,80,80.33,10384
SVCP,20160223,81.25,81.25,80.25,81.09,17869
SVCP,20160222,82.5,82.5,80,81.25,61439
SVCP,20160221,82,82.75,81.5,82,28235
TRADEUNION,20160225,13.05,14,13.05,13.25,1686003
TRADEUNION,20160224,13.65,13.65,12.95,13,1013424
TRADEUNION,20160223,14,14,13.6,13.77,634252
TRADEUNION,20160222,13.35,13.7,13.35,13.59,1022070
TRADEUNION,20160221,13,13.35,12.95,13.19,756001
SANAD,20160225,15.23,15.23,15.23,15.23,0
SANAD,20160224,15.23,15.23,15.23,15.23,0
SANAD,20160223,15.23,15.23,15.23,15.23,0
SANAD,20160222,15.23,15.23,15.23,15.23,0
SANAD,20160221,15.23,15.23,15.23,15.23,0
WAFAINSURANCE,20160225,6.6,6.65,6.45,6.46,738729
WAFAINSURANCE,20160224,6.55,6.65,6.45,6.55,1129063
WAFAINSURANCE,20160223,6.55,6.7,6.55,6.64,1045445
WAFAINSURANCE,20160222,6.5,6.75,6.45,6.69,1267032
WAFAINSURANCE,20160221,6.35,6.55,6.3,6.4,1121567
GUCIC,20160225,8.25,8.3,8.2,8.24,356139
GUCIC,20160224,8.25,8.5,8.1,8.16,1361405
GUCIC,20160223,8.45,8.7,8.2,8.33,1271968
GUCIC,20160222,8,8.4,8,8.28,1022031
GUCIC,20160221,8,8,7.85,7.95,437695
ATC,20160225,39,41.4,38.9,40.79,793234
ATC,20160224,38.1,41.4,38.1,38.58,648880
ATC,20160223,38.6,38.9,38.4,38.71,115892
ATC,20160222,38,39.5,37.7,38.56,458599
ATC,20160221,36.7,37.5,36.7,37.21,92505
SAICO,20160225,15.2,15.45,14.95,15.14,962504
SAICO,20160224,15.6,15.7,15,15.03,633857
SAICO,20160223,16.05,16.1,15.6,15.7,1118741
SAICO,20160222,15.7,16.55,15.5,15.92,2062860
SAICO,20160221,14.95,15.4,14.9,15.27,1230915
AL-AHLIA,20160225,5.2,5.2,5.15,5.15,613684
AL-AHLIA,20160224,5.2,5.3,5.15,5.15,1165169
AL-AHLIA,20160223,5.25,5.3,5.15,5.2,942695
AL-AHLIA,20160222,5.15,5.3,5.1,5.21,1846477
AL-AHLIA,20160221,4.95,5.1,4.95,5.09,623510
KINGDOM,20160225,11.2,11.2,11.1,11.1,432941
KINGDOM,20160224,11.25,11.25,11.1,11.13,1216789
KINGDOM,20160223,11.3,11.4,11.2,11.34,529043
KINGDOM,20160222,11.45,11.45,11.3,11.39,376646
KINGDOM,20160221,11.2,11.35,11.15,11.25,489657
SPPC,20160225,21.2,21.55,20.6,20.91,2885664
SPPC,20160224,21.55,22.3,20.4,20.63,9531512
SPPC,20160223,19.6,21.55,19.6,21.55,7158693
SPPC,20160222,19.5,19.7,19.35,19.6,1753823
SPPC,20160221,19.65,19.85,19,19.15,2196012
BUDGET,20160225,36.4,36.5,35.9,35.93,138286
BUDGET,20160224,36,36.3,35.5,36.11,204163
BUDGET,20160223,36.5,36.9,36,36.8,388886
BUDGET,20160222,35.8,36.1,35.4,36.1,152564
BUDGET,20160221,35,35.4,35,35.22,139555
GULFGENERAL,20160225,13.3,13.45,13.15,13.3,258683
GULFGENERAL,20160224,13.55,13.6,13.1,13.16,427665
GULFGENERAL,20160223,13.8,14.3,13.6,13.7,1028671
GULFGENERAL,20160222,13.1,13.5,13.1,13.36,424524
GULFGENERAL,20160221,12.85,13.3,12.8,13.07,680643
BUPA,20160225,107.25,108.75,106.5,108.25,71504
BUPA,20160224,107,108,106,106.44,44342
BUPA,20160223,107,109.25,106.5,108.6,123428
BUPA,20160222,103.5,107.25,103.5,106.34,133018
BUPA,20160221,105,105.75,102.5,102.89,100493
AICC,20160225,6.05,6.25,6.05,6.14,930508
AICC,20160224,6.2,6.3,6.05,6.04,705513
AICC,20160223,6.3,6.4,6.25,6.3,754522
AICC,20160222,6,6.3,6,6.24,969953
AICC,20160221,5.9,6,5.9,5.94,501921
ALKHALEEJTRNG,20160225,23.95,23.95,23,23.18,886732
ALKHALEEJTRNG,20160224,23.4,24.9,23.05,23.38,2270820
ALKHALEEJTRNG,20160223,22.25,24.1,22,23.52,2199684
ALKHALEEJTRNG,20160222,21.9,22.3,21.75,22.12,603554
ALKHALEEJTRNG,20160221,19.6,22.1,19.6,21.74,475166
MESC,20160225,6.75,7.05,6.7,6.78,2578297
MESC,20160224,6.8,6.8,6.65,6.65,1493050
MESC,20160223,6.8,7.05,6.6,6.8,4869549
MESC,20160222,6.4,6.95,6.4,6.94,7858163
MESC,20160221,6.3,6.45,6.25,6.33,2010282
PETRORABIGH,20160225,9,9.05,8.85,9.01,1442106
PETRORABIGH,20160224,9.05,9.1,8.85,8.88,3050467
PETRORABIGH,20160223,9.3,9.3,9.1,9.25,2676809
PETRORABIGH,20160222,9.25,9.45,9.1,9.27,3716197
PETRORABIGH,20160221,9,9.25,8.95,9.06,2828103
ZAIN.TASI,20160225,5.9,5.95,5.85,5.89,2404183
ZAIN.TASI,20160224,5.9,5.9,5.8,5.84,2052240
ZAIN.TASI,20160223,5.85,5.95,5.8,5.92,2231297
ZAIN.TASI,20160222,5.85,5.9,5.75,5.85,4648809
ZAIN.TASI,20160221,5.65,5.85,5.65,5.75,7920880
DARALARKAN,20160225,4.55,4.6,4.5,4.55,7547415
DARALARKAN,20160224,4.55,4.6,4.5,4.5,7127155
DARALARKAN,20160223,4.6,4.65,4.55,4.63,15200800
DARALARKAN,20160222,4.55,4.65,4.5,4.6,21286374
DARALARKAN,20160221,4.5,4.55,4.45,4.49,10838562
NAJRANCEM,20160225,11.95,12.05,11.8,11.93,3256080
NAJRANCEM,20160224,12,12,11.8,11.84,2329208
NAJRANCEM,20160223,12.15,12.3,12.05,12.11,3026330
NAJRANCEM,20160222,12.15,12.2,12,12.15,3201197
NAJRANCEM,20160221,12.15,12.35,12,12.1,2892901
JOUFCMNT,20160225,8.35,8.35,8.25,8.32,760264
JOUFCMNT,20160224,8.35,8.4,8.25,8.25,1510421
JOUFCMNT,20160223,8.35,8.55,8.3,8.5,2429702
JOUFCMNT,20160222,8.3,8.35,8.25,8.34,1043751
JOUFCMNT,20160221,8.3,8.35,8.2,8.24,1111931
DALLAHHEALTH,20160225,65.5,67.5,65.5,66.96,87428
DALLAHHEALTH,20160224,65.5,66.5,65.25,65.98,144443
DALLAHHEALTH,20160223,65,66,64.75,65.79,104510
DALLAHHEALTH,20160222,65.25,65.25,63.75,64.93,143402
DALLAHHEALTH,20160221,65,65.75,63.75,64.15,81359
KEC,20160225,11.45,11.5,11.25,11.33,3874754
KEC,20160224,11.7,11.75,11.25,11.27,9148125
KEC,20160223,11.8,12,11.6,11.86,6946550
KEC,20160222,11.5,11.95,11.45,11.78,9444907
KEC,20160221,11.3,11.65,11.2,11.31,5376359
UCA,20160225,8.45,8.6,8.4,8.48,207495
UCA,20160224,8.6,8.7,8.5,8.49,377188
UCA,20160223,8.75,8.85,8.7,8.77,701952
UCA,20160222,8.65,8.9,8.6,8.76,1297551
UCA,20160221,8.55,9.3,8.35,8.82,1243173
ASLAK,20160225,18.3,18.3,17.55,17.76,154601
ASLAK,20160224,17.9,18.8,17.7,17.9,1021446
ASLAK,20160223,17.5,17.9,17.4,17.62,303231
ASLAK,20160222,17.5,17.8,17.3,17.49,740137
ASLAK,20160221,16.3,17.2,16.25,17.01,536010
ATHEEB,20160225,4.15,4.3,4.05,4.13,9553385
ATHEEB,20160224,4.15,4.2,4.05,4.1,3685223
ATHEEB,20160223,4.25,4.3,4.1,4.18,7293950
ATHEEB,20160222,4.3,4.45,4.2,4.24,13473375
ATHEEB,20160221,3.9,4.3,3.9,4.3,20000393
SORAYAI,20160225,10.75,10.8,10.6,10.63,379460
SORAYAI,20160224,10.6,11.25,10.5,10.58,2177074
SORAYAI,20160223,10.65,10.9,10.5,10.78,833145
SORAYAI,20160222,10.7,10.75,10.55,10.62,537796
SORAYAI,20160221,10.25,10.75,10.25,10.51,1372603
HERFY,20160225,67,67.5,66,66.77,281899
HERFY,20160224,67.75,68.25,66.25,66.45,209915
HERFY,20160223,69.5,70.25,68.25,68.48,265057
HERFY,20160222,69,69.5,68.5,69.17,135692
HERFY,20160221,68,69.25,67.75,68.44,104250
MMG,20160225,12.55,12.55,12.55,12.55,0
MMG,20160224,12.55,12.55,12.55,12.55,0
MMG,20160223,12.55,12.55,12.55,12.55,0
MMG,20160222,12.55,12.55,12.55,12.55,0
MMG,20160221,12.55,12.55,12.55,12.55,0
BCI,20160225,20.3,20.35,19.4,19.45,569823
BCI,20160224,20.8,20.8,19.8,19.89,444953
BCI,20160223,21.15,21.55,20.8,20.91,462750
BCI,20160222,20.65,21.95,20.5,21.43,1477998
BCI,20160221,19.85,20.95,19.6,20.47,819282
ASTRA,20160225,15,15.25,14.9,14.97,590364
ASTRA,20160224,15.2,15.35,14.9,14.92,718772
ASTRA,20160223,15.3,15.4,15.2,15.36,1017404
ASTRA,20160222,15.3,15.45,15.15,15.3,1187492
ASTRA,20160221,15,15.35,14.65,15.23,3182023
AXA,20160225,12.6,12.8,12.5,12.64,1464146
AXA,20160224,12.75,12.85,12.5,12.51,1386462
AXA,20160223,12.8,13.15,12.8,12.9,2348919
AXA,20160222,12.45,13,12.45,12.78,2114625
AXA,20160221,12.05,12.5,12.05,12.3,1350611
ACE,20160225,40.4,42.3,40.1,40.17,330435
ACE,20160224,40.3,42.4,39.8,40.17,361395
ACE,20160223,41.1,41.5,40.6,40.96,55561
ACE,20160222,39.5,41.8,39.2,40.86,216848
ACE,20160221,38.8,39.4,38.3,39.15,109235
WEQAYA,20160225,19.39,19.39,19.39,19.39,0
WEQAYA,20160224,19.39,19.39,19.39,19.39,0
WEQAYA,20160223,19.39,19.39,19.39,19.39,0
WEQAYA,20160222,19.39,19.39,19.39,19.39,0
WEQAYA,20160221,19.39,19.39,19.39,19.39,0
ARCCI,20160225,18.95,19.6,18.95,19.11,764043
ARCCI,20160224,19.45,19.65,18.6,18.71,591236
ARCCI,20160223,19.3,19.95,19.3,19.5,1060333
ARCCI,20160222,19.05,19.6,19.05,19.3,925049
ARCCI,20160221,18.9,19.2,18.7,19,666431
SSP,20160225,17.2,17.2,16.8,16.82,275785
SSP,20160224,17.35,17.5,17.05,17.04,621643
SSP,20160223,17.7,18.15,17.65,17.81,422095
SSP,20160222,17.65,17.75,17.5,17.6,364343
SSP,20160221,17.15,17.6,17.15,17.39,455274
PETROCHEM,20160225,14.2,14.4,14,14.33,581552
PETROCHEM,20160224,13.5,14.55,13.5,13.91,2062196
PETROCHEM,20160223,13.25,13.75,12.9,13.71,1799708
PETROCHEM,20160222,13.05,13.95,13.05,13.61,1361689
PETROCHEM,20160221,12.6,13,12.6,12.94,790630
MOUASAT,20160225,116,116.5,113.5,113.5,71910
MOUASAT,20160224,114,115,111,113.99,9859
MOUASAT,20160223,109.75,115,109.75,114.01,26631
MOUASAT,20160222,106,108,106,107.04,69703
MOUASAT,20160221,106,106.5,106,106.18,28590
ALALAMIYA,20160225,29.2,29.6,28.8,29.19,323702
ALALAMIYA,20160224,29.6,30,28.6,28.95,537502
ALALAMIYA,20160223,29.8,30.6,29.4,29.98,848427
ALALAMIYA,20160222,29.1,30.1,28.9,29.53,945996
ALALAMIYA,20160221,28.9,29.2,28.3,28.67,593774
BURUJ,20160225,17,17.5,16.1,16.74,1248014
BURUJ,20160224,16.75,17.65,16.7,16.74,1070913
BURUJ,20160223,17.15,17.5,16.7,16.98,882460
BURUJ,20160222,17.5,18,16.7,17.02,2227052
BURUJ,20160221,16.4,17.05,15.75,17.05,2362309
SOLIDARITY,20160225,7.25,7.35,7.1,7.14,1390504
SOLIDARITY,20160224,7.05,7.6,7,7.13,4211144
SOLIDARITY,20160223,7,7.15,6.9,7.03,1239374
SOLIDARITY,20160222,6.85,7.1,6.85,6.99,1802789
SOLIDARITY,20160221,6.7,6.95,6.65,6.79,1725957
AMANAINSURANCE,20160225,6.8,6.8,6.6,6.66,453339
AMANAINSURANCE,20160224,6.9,7,6.65,6.65,1012636
AMANAINSURANCE,20160223,6.8,7,6.8,6.85,835816
AMANAINSURANCE,20160222,6.9,6.9,6.7,6.8,1078169
AMANAINSURANCE,20160221,6.75,7.15,6.7,6.79,1806526
WATANIYA,20160225,50.5,51.25,48.7,48.98,390405
WATANIYA,20160224,48,51.25,47.6,49.79,592854
WATANIYA,20160223,48.8,48.9,48,48.18,162186
WATANIYA,20160222,47.1,49.1,47.1,48.35,347127
WATANIYA,20160221,47.3,47.5,46.6,46.85,193169
SHAKER,20160225,23.2,23.55,23,23.05,119523
SHAKER,20160224,22.8,23.4,22.8,23.2,361228
SHAKER,20160223,22.8,23.75,22.6,23.14,859912
SHAKER,20160222,23,23,22,22.83,1304809
SHAKER,20160221,22.55,23.4,22.55,22.9,288397
ALKHODARI,20160225,10.1,10.35,10.05,10.15,1216814
ALKHODARI,20160224,10.2,10.3,10,10.05,793063
ALKHODARI,20160223,10.1,10.6,10.1,10.39,2264087
ALKHODARI,20160222,10,10.1,9.9,10.03,1318841
ALKHODARI,20160221,9.5,10,9.5,9.9,1494152
HCC,20160225,11.95,12.1,11.9,12.08,417177
HCC,20160224,12,12,11.85,11.92,422369
HCC,20160223,12.1,12.35,12.05,12.07,860017
HCC,20160222,12.05,12.15,12.05,12.1,405273
HCC,20160221,12.05,12.1,11.95,12,236097
EXTRA,20160225,25.4,25.8,25,25.39,655150
EXTRA,20160224,25.1,26.3,24.8,25.34,1586095
EXTRA,20160223,24.75,26,24.5,25.47,2317316
EXTRA,20160222,24.45,24.75,24.1,24.48,874187
EXTRA,20160221,24.3,24.95,24.15,24.53,1000961
ENAYA,20160225,9.75,9.9,9.55,9.59,900487
ENAYA,20160224,9.7,10.3,9.5,9.57,1601610
ENAYA,20160223,9.7,10.15,9.7,9.87,1510520
ENAYA,20160222,9.7,9.8,9.6,9.69,664689
ENAYA,20160221,9.5,9.8,9.5,9.62,999721
TAKWEEN,20160225,20.4,20.55,20.05,20.27,1697857
TAKWEEN,20160224,21.1,21.2,20.05,20.2,2818012
TAKWEEN,20160223,20.35,21.4,20.1,21.1,4776387
TAKWEEN,20160222,21.5,21.9,20.15,20.24,6758703
TAKWEEN,20160221,18.7,20.15,18.55,20.15,1621210
ALINMATOKIO,20160225,19.5,20.1,19,19.14,5879976
ALINMATOKIO,20160224,19.3,19.3,18.15,18.29,2309703
ALINMATOKIO,20160223,18.95,20,18.9,19.32,4039065
ALINMATOKIO,20160222,18.45,18.75,18.35,18.66,3302084
ALINMATOKIO,20160221,17.6,18.4,17.6,18.18,4201641
CATERING,20160225,97.75,98.5,95.5,98.13,220282
CATERING,20160224,97,97.5,94,97,148313
CATERING,20160223,96.5,97.25,95.5,96.86,185941
CATERING,20160222,94,99,93.5,96.81,256364
CATERING,20160221,90,95,90,92.91,138986
CITYCEMENT,20160225,12.1,12.15,12,12.1,712701
CITYCEMENT,20160224,12.15,12.15,12.05,12.07,688390
CITYCEMENT,20160223,12.35,12.45,12.2,12.24,2067566
CITYCEMENT,20160222,12.3,12.35,12.25,12.34,2200199
CITYCEMENT,20160221,12.15,12.35,12.15,12.3,565447
SGS,20160225,42.3,42.4,41.8,42,376939
SGS,20160224,41.7,42,41.6,41.89,742438
SGS,20160223,42,42.3,41.6,42.14,455764
SGS,20160222,42.2,42.3,41.7,42.14,240520
SGS,20160221,41.6,42.6,41.6,41.88,102305
NORTHERNCEMENT,20160225,11.75,11.75,11.55,11.64,3871897
NORTHERNCEMENT,20160224,11.85,11.9,11.7,11.69,851049
NORTHERNCEMENT,20160223,12,12.1,11.9,11.91,2372498
NORTHERNCEMENT,20160222,12.05,12.05,11.95,11.99,1272417
NORTHERNCEMENT,20160221,12,12.05,11.9,12,603894
CARE,20160225,42.1,42.2,40.8,41.29,2427446
CARE,20160224,42.3,42.5,41.6,41.85,1892331
CARE,20160223,42.5,43.1,42.2,42.7,4105968
CARE,20160222,42,42.7,41.7,42.36,3843874
CARE,20160221,41.8,42.3,41.3,41.62,1477467
JAZIRATKFL,20160225,28.4,28.7,27.4,27.45,696914
JAZIRATKFL,20160224,28.6,29.4,27.8,28.01,572375
JAZIRATKFL,20160223,28,28.9,27.7,28.63,801608
JAZIRATKFL,20160222,26.9,28.1,26.8,27.59,860975
JAZIRATKFL,20160221,27,27.4,26.4,26.72,476990
ANBINSURANCE,20160225,44.3,44.3,40.7,41.4,706491
ANBINSURANCE,20160224,40.4,40.4,40.4,40.4,33843
ANBINSURANCE,20160223,36.8,36.8,36.8,36.8,3420
ANBINSURANCE,20160222,32.3235,34.3805,31.7358,33.5224,572948
ANBINSURANCE,20160221,32.1766,33.7928,32.0297,33.0052,414568
BAWAN,20160225,16.85,17.05,16.55,16.64,612184
BAWAN,20160224,17.05,17.35,16.65,16.68,839117
BAWAN,20160223,17.1,17.6,16.85,17.36,2247288
BAWAN,20160222,17.4,17.45,16.9,17.01,1222226
BAWAN,20160221,16.1,17.4,16.1,17.15,2169012
FARM,20160225,45.3,45.5,44.9,45.41,65590
FARM,20160224,45.7,45.8,45,45.23,37673
FARM,20160223,45.8,46.4,45.5,46.11,143544
FARM,20160222,45.5,46.2,44.9,45.6,139701
FARM,20160221,48.8,48.8,45.6,45.72,211353
UACC,20160225,19.3,19.6,18.85,19.19,596788
UACC,20160224,18.4,19.1,18.35,18.88,403192
UACC,20160223,18.55,19,18.5,18.55,689375
UACC,20160222,18.4,18.7,18.3,18.49,635438
UACC,20160221,18.15,18.7,18.15,18.33,365553
HOKAIRGROUP,20160225,47,47.4,46,46.49,71437
HOKAIRGROUP,20160224,46.5,46.9,46.2,46.23,22050
HOKAIRGROUP,20160223,47.5,47.7,46.5,47.51,148681
HOKAIRGROUP,20160222,45.7,47.5,45.7,47.14,131225
HOKAIRGROUP,20160221,45.3,47.2,45.3,45.87,77140
HAMMADIINVEST,20160225,40.1,41,40,40.26,94126
HAMMADIINVEST,20160224,40.1,40.5,39.3,40,177199
HAMMADIINVEST,20160223,38.9,41.1,38.6,40.74,452358
HAMMADIINVEST,20160222,36.5,38.9,36.1,38.82,703171
HAMMADIINVEST,20160221,37.2,37.3,36.3,36.33,324732
EICO,20160225,25,25.7,24.95,25.46,628098
EICO,20160224,25.3,25.4,24.7,24.8,1071767
EICO,20160223,24.55,26.4,24.45,25.76,1338756
EICO,20160222,24.6,24.9,24.4,24.59,720047
EICO,20160221,24.3,25.2,24,24.37,1581291
MEPCO,20160225,18.1,18.35,17.9,18.1,644365
MEPCO,20160224,18.4,18.45,17.65,17.8,885472
MEPCO,20160223,18,19.35,17.65,18.44,4154735
MEPCO,20160222,18.85,18.85,17.85,17.94,3447313
MEPCO,20160221,16.6,18.1,16.6,18.1,4092871
SACO,20160225,81.5,82.5,80.5,82.22,18630
SACO,20160224,82.5,83,80.5,80.49,31936
SACO,20160223,82,84,81.25,83.7,80963
SACO,20160222,82.5,83.25,80.5,82.26,69026
SACO,20160221,79,84.5,79,81.49,88200
ALANDALUS,20160225,20.8,20.9,20.4,20.5,3496135
ALANDALUS,20160224,21,21.15,20.45,20.52,5996448
ALANDALUS,20160223,21.1,21.55,20.9,21.15,8107292
ALANDALUS,20160222,20.65,21.35,20.65,21,10012444
ALANDALUS,20160221,20.6,21,20.4,20.53,5682452
TASI.BFS,20160225,13902.43,13991.59,13870.89,13936.97,65651441
TASI.BFS,20160224,14029.15,14029.15,13846.36,13902.43,67450688
TASI.BFS,20160223,13894.9,14033.57,13894.9,14029.15,65707034
TASI.BFS,20160222,13723.07,13944.44,13728.54,13894.9,59543894
TASI.BFS,20160221,13771.55,13829.15,13669.82,13723.07,65908175
TASI.RTL,20160225,9739.63,9809.34,9694.88,9791.92,8468950
TASI.RTL,20160224,9851.81,9851.81,9710.03,9739.63,11490715
TASI.RTL,20160223,9709.2,9852.08,9707.29,9851.81,16479588
TASI.RTL,20160222,9510.31,9740.14,9512.48,9709.2,12683545
TASI.RTL,20160221,9539.42,9623.68,9501.5,9510.31,8350296
TASI.PCI,20160225,3725.58,3765.86,3713.97,3754.28,44953728
TASI.PCI,20160224,3807.57,3807.33,3716.24,3725.58,52228482
TASI.PCI,20160223,3795.08,3817.58,3740.44,3807.57,50486142
TASI.PCI,20160222,3666.46,3835.33,3666.7,3795.08,71106261
TASI.PCI,20160221,3695.56,3718.63,3647.2,3666.46,49383535
TASI.CMT,20160225,4191.33,4208.43,4177.23,4206.43,11036871
TASI.CMT,20160224,4224.25,4223.23,4171.58,4191.33,7937824
TASI.CMT,20160223,4230.59,4247.18,4205.76,4224.25,15326662
TASI.CMT,20160222,4207.73,4232.97,4204.75,4230.59,11154258
TASI.CMT,20160221,4202.8,4218.79,4188.78,4207.73,7223419
TASI.EU,20160225,5344.11,5413.95,5344.11,5383.64,1151934
TASI.EU,20160224,5297.48,5600.08,5291.73,5344.11,2750772
TASI.EU,20160223,5232.25,5335.86,5232.25,5297.48,2071452
TASI.EU,20160222,5199.63,5253.16,5181.01,5232.25,1098364
TASI.EU,20160221,5197.32,5213.63,5164.7,5199.63,547108
TASI.TIT,20160225,1445.3,1461.71,1445.3,1453.24,12971565
TASI.TIT,20160224,1457.3,1458.29,1441.82,1445.3,6908088
TASI.TIT,20160223,1466.07,1466.07,1452.52,1457.3,10233794
TASI.TIT,20160222,1445.02,1466.31,1446.14,1466.07,20043818
TASI.TIT,20160221,1424.11,1451.31,1424.11,1445.02,29863992
TASI.AFI,20160225,7225.01,7363.09,7225.74,7350.47,14177287
TASI.AFI,20160224,7325.39,7326.59,7189.39,7225.01,16048411
TASI.AFI,20160223,7278.45,7326.74,7260.6,7325.39,13747080
TASI.AFI,20160222,7199.9,7292.2,7205.02,7278.45,24335482
TASI.AFI,20160221,7155.48,7242.98,7137.7,7199.9,15236361
TASI.INS,20160225,1018.34,1035.76,1018.34,1027.57,31484437
TASI.INS,20160224,1043.91,1045.3,1016.37,1018.34,32886218
TASI.INS,20160223,1027.18,1046.97,1030.21,1043.91,37071776
TASI.INS,20160222,997.45,1027.18,996.54,1027.18,43712055
TASI.INS,20160221,995.15,1004.78,991.61,997.45,37064318
TASI.HTT,20160225,9560.2,9791.02,9575.57,9646.12,6065840
TASI.HTT,20160224,10005.08,9981.62,9535.66,9560.2,5924794
TASI.HTT,20160223,9846.09,10114.95,9769.94,10005.08,6855031
TASI.HTT,20160222,9657.42,9874.06,9705.39,9846.09,7414968
TASI.HTT,20160221,9435.42,10078.52,9452.39,9657.42,12015474
TASI.BDC,20160225,1819.82,1845.23,1818.86,1829.29,17076259
TASI.BDC,20160224,1865.95,1868.39,1819.57,1819.82,16198313
TASI.BDC,20160223,1849.52,1869.64,1837.42,1865.95,28379586
TASI.BDC,20160222,1808.07,1850.18,1811.74,1849.52,27889672
TASI.BDC,20160221,1764.62,1808.51,1761.22,1808.07,20276783
TASI.INI,20160225,5638.81,5701.61,5583.3,5606,11044984
TASI.INI,20160224,5750.18,5749.68,5631.9,5638.81,21049806
TASI.INI,20160223,5747.18,5771.32,5723.58,5750.18,25900634
TASI.INI,20160222,5722.85,5784.82,5708.69,5747.18,23810445
TASI.INI,20160221,5626,5727.1,5627.17,5722.85,22730176
TASI.MUI,20160225,2569.12,2597.69,2568.27,2575.16,6336022
TASI.MUI,20160224,2630.73,2626.46,2556.62,2569.12,9125106
TASI.MUI,20160223,2613.63,2630.73,2576.39,2630.73,6333853
TASI.MUI,20160222,2522.92,2613.63,2525.77,2613.63,6598610
TASI.MUI,20160221,2495.5,2537.08,2490.15,2522.92,3397666
TASI.MAP,20160225,2851.92,2975.34,2848.84,2887.31,14507855
TASI.MAP,20160224,2983.7,3046.17,2825.94,2851.92,29265560
TASI.MAP,20160223,2716.78,2983.7,2709.89,2983.7,21665892
TASI.MAP,20160222,2680.07,2746.58,2677.89,2716.78,7571430
TASI.MAP,20160221,2731.44,2773.39,2655.24,2680.07,8284171
TASI.RED,20160225,5094.58,5156.97,5095.48,5148.46,20422192
TASI.RED,20160224,5182.88,5181.79,5084.94,5094.58,26380198
TASI.RED,20160223,5141.9,5186.84,5141.07,5182.88,36256032
TASI.RED,20160222,5087.61,5164.3,5088.52,5141.9,45531420
TASI.RED,20160221,5120.97,5132.43,5065.89,5087.61,27356244
TASI.TRA,20160225,6286.7,6377.21,6270.98,6321.91,5979714
TASI.TRA,20160224,6277.87,6312.35,6171.12,6286.7,8709501
TASI.TRA,20160223,6077.66,6277.87,6067.31,6277.87,10733659
TASI.TRA,20160222,5995.74,6094.4,5980.77,6077.66,5432610
TASI.TRA,20160221,6053.75,6071.19,5959.81,5995.74,5728273
TASI,20160225,5942.28,5995.63,5942.46,5975.94,271329079
TASI,20160224,6023.08,6023.08,5929.93,5942.28,314354476
TASI,20160223,5977.7,6023.68,5965.65,6023.08,347248215
TASI,20160222,5880.61,5985.97,5881.41,5977.7,367926832
TASI,20160221,5884.16,5917.99,5862.46,5880.61,313365991
